#AB
#A
#B
17	17	17	1
44	44	44	1
58	58	58	1
24	24	24	1
66	66	66	1
88	88	88	1
47	47	47	1
78	79	78	1
95	95	95	1
34	34	34	1
38	37	38	1
25	25	25	1
74	74	74	1
89	89	89	1
94	96	94	1
94	94	94	1
47	47	47	1
49	49	49	1
86	86	87	1
59	59	59	1
59	59	59	1
4	4	4	1
7	7	7	1
50	50	50	1
19	19	19	1
74	74	74	1
66	66	66	1
50	50	50	1
88	87	87	1
69	69	69	1
56	56	57	1
70	70	70	1
46	46	46	1
88	88	88	1
51	51	51	1
34	34	34	1
14	14	14	1
64	64	64	1
99	99	99	1
49	49	49	1
99	99	99	1
14	14	14	1
40	40	40	1
35	35	35	1
15	15	15	1
87	88	87	1
47	47	47	1
7	7	7	1
74	74	74	1
70	70	70	1
5	5	5	1
87	88	87	1
58	58	58	1
79	79	79	1
60	60	60	1
3	3	3	1
42	42	42	1
99	99	99	1
0	0	0	1
21	21	21	1
75	75	75	1
35	35	35	1
73	74	74	1
92	92	92	1
79	79	79	1
84	84	84	1
38	38	38	1
57	57	57	1
57	57	57	1
22	22	22	1
63	63	64	1
54	54	54	1
24	24	24	1
90	90	90	1
42	42	43	1
7	7	7	1
70	70	70	1
74	74	74	1
61	61	61	1
47	47	47	1
91	91	91	1
87	86	87	1
46	49	46	1
56	56	56	1
18	19	18	1
57	57	57	1
13	12	13	1
62	62	62	1
48	48	48	1
22	22	22	1
22	22	22	1
14	14	14	1
36	36	36	1
71	71	71	1
75	75	76	1
0	0	0	1
93	93	93	1
79	78	79	1
13	13	13	1
83	83	83	1
23	24	23	1
55	55	56	1
28	28	28	1
44	44	44	1
84	84	84	1
81	81	81	1
51	51	51	1
92	92	92	1
83	83	83	1
69	69	69	1
53	53	53	1
29	29	29	1
64	64	64	1
9	9	9	1
6	6	6	1
51	51	51	1
67	67	67	1
20	20	19	1
98	98	98	1
38	38	38	1
8	8	8	1
65	65	65	1
38	38	38	1
29	29	29	1
76	76	76	1
22	22	22	1
46	46	46	1
12	12	12	1
83	83	83	1
23	23	23	1
71	71	71	1
11	11	11	1
78	78	78	1
51	51	51	1
12	12	12	1
38	38	38	1
88	88	88	1
25	25	25	1
44	44	44	1
41	41	41	1
67	68	66	1
24	24	24	1
33	33	33	1
33	33	33	1
59	59	59	1
29	29	29	1
62	62	62	1
83	84	83	1
28	28	28	1
23	23	23	1
5	5	5	1
91	91	91	1
55	55	55	1
2	2	2	1
37	37	37	1
4	4	4	1
62	62	62	1
77	77	77	1
62	62	62	1
75	75	75	1
18	18	18	1
46	46	46	1
67	67	67	1
88	88	88	1
50	50	50	1
9	9	9	1
56	56	56	1
25	25	25	1
4	4	4	1
12	12	12	1
29	29	29	1
39	39	39	1
21	21	21	1
4	4	4	1
36	36	36	1
15	15	15	1
23	23	23	1
4	4	4	1
39	39	39	1
48	48	48	1
49	49	49	1
77	77	77	1
15	15	15	1
80	80	80	1
52	53	52	1
7	7	7	1
8	8	7	1
38	38	38	1
71	71	71	1
98	98	98	1
53	53	53	1
80	81	80	1
50	50	50	1
42	42	42	1
51	51	51	1
9	9	9	1
19	19	19	1
48	48	48	1
72	72	72	1
98	98	98	1
36	36	36	1
87	87	87	1
91	91	91	1
15	15	15	1
89	89	89	1
26	26	26	1
87	87	87	1
80	80	80	1
0	0	0	1
83	83	83	1
19	19	19	1
83	83	83	1
55	55	55	1
77	77	77	1
50	50	49	1
94	94	94	1
49	49	49	1
48	48	48	1
23	23	23	1
89	89	89	1
23	23	23	1
45	45	45	1
81	81	81	1
93	93	93	1
85	85	85	1
46	46	45	1
43	43	43	1
31	31	31	1
75	75	75	1
42	42	42	1
20	20	20	1
80	80	80	1
53	53	52	1
24	24	24	1
46	46	46	1
61	61	61	1
79	79	79	1
44	44	44	1
94	94	93	1
95	94	95	1
66	66	66	1
78	78	78	1
34	33	33	1
8	8	8	1
29	29	29	1
75	75	75	1
59	59	59	1
22	22	22	1
87	87	87	1
50	50	50	1
8	8	8	1
86	86	86	1
57	57	57	1
42	42	42	1
96	96	97	1
44	44	44	1
70	70	70	1
74	74	74	1
11	11	11	1
81	81	81	1
67	67	68	1
93	94	93	1
92	92	92	1
90	90	90	1
27	27	27	1
39	39	39	1
53	53	53	1
27	27	27	1
34	34	34	1
5	5	5	1
2	2	2	1
91	91	91	1
28	28	28	1
54	54	54	1
84	84	84	1
61	61	61	1
14	14	14	1
23	23	23	1
85	85	85	1
81	81	81	1
22	22	22	1
58	57	58	1
73	73	73	1
0	0	0	1
31	31	32	1
37	37	37	1
90	90	90	1
18	18	18	1
42	42	42	1
39	39	39	1
19	19	19	1
68	69	69	1
1	1	1	1
80	80	80	1
59	59	59	1
12	12	12	1
40	40	41	1
80	80	80	1
29	29	29	1
2	2	2	1
58	58	59	1
8	8	8	1
96	96	96	1
53	53	53	1
87	87	87	1
31	31	31	1
95	95	95	1
21	21	21	1
80	80	80	1
10	10	10	1
20	20	20	1
9	9	9	1
88	88	88	1
46	45	46	1
39	38	39	1
56	56	56	1
62	62	62	1
67	67	67	1
24	24	24	1
16	16	16	1
66	66	66	1
63	63	63	1
54	54	54	1
8	8	8	1
7	7	7	1
17	17	17	1
83	83	83	1
88	88	88	1
33	33	33	1
63	63	63	1
9	9	9	1
77	78	76	1
82	82	82	1
16	16	16	1
23	23	23	1
67	67	67	1
59	59	59	1
70	70	70	1
46	46	46	1
5	5	5	1
87	86	87	1
88	88	88	1
7	7	8	1
99	98	99	1
99	99	99	1
42	42	42	1
28	28	28	1
64	64	63	1
12	12	12	1
69	69	69	1
34	34	34	1
28	28	28	1
66	66	66	1
20	20	20	1
88	88	88	1
9	9	9	1
51	51	51	1
16	16	16	1
37	37	37	1
58	58	58	1
32	32	32	1
92	92	92	1
69	69	69	1
56	56	56	1
65	65	65	1
36	36	36	1
48	48	47	1
46	46	46	1
61	61	61	1
69	69	69	1
7	7	7	1
57	57	57	1
38	38	38	1
90	90	90	1
94	94	94	1
3	3	3	1
23	23	23	1
93	93	93	1
45	45	45	1
24	24	24	1
15	15	15	1
59	59	59	1
54	54	54	1
87	88	87	1
21	21	21	1
50	49	49	1
76	75	76	1
11	11	11	1
16	16	16	1
36	36	36	1
34	34	34	1
66	66	65	1
27	27	27	1
97	97	97	1
65	65	66	1
74	74	74	1
77	77	77	1
80	80	79	1
56	56	56	1
78	78	78	1
0	0	0	1
7	7	7	1
18	18	18	1
91	91	91	1
41	41	41	1
18	18	18	1
62	62	62	1
80	81	80	1
68	68	68	1
87	87	87	1
93	93	93	1
46	46	46	1
28	28	28	1
76	76	76	1
30	30	30	1
52	52	52	1
0	0	0	1
0	0	0	1
37	37	37	1
36	36	36	1
17	17	17	1
3	3	3	1
31	31	31	1
85	84	85	1
96	96	96	1
93	93	93	1
97	97	97	1
3	3	3	1
26	26	26	1
97	97	97	1
30	30	30	1
94	94	94	1
93	93	93	1
71	71	71	1
0	0	0	1
56	56	56	1
99	99	99	1
57	57	57	1
37	37	37	1
97	97	98	1
34	34	34	1
17	17	17	1
78	78	78	1
73	73	73	1
72	72	71	1
81	81	81	1
61	61	61	1
70	70	70	1
98	98	98	1
20	20	20	1
87	87	87	1
82	82	82	1
8	8	8	1
58	58	58	1
27	27	27	1
66	66	66	1
75	75	76	1
68	68	68	1
79	79	79	1
58	58	58	1
11	11	11	1
33	33	33	1
87	87	86	1
9	9	9	1
27	27	27	1
85	85	85	1
13	13	13	1
44	44	44	1
75	75	75	1
88	88	88	1
18	18	18	1
91	91	91	1
28	28	28	1
93	93	93	1
92	92	92	1
6	6	6	1
9	9	9	1
38	38	38	1
17	17	17	1
80	80	80	1
26	26	26	1
41	41	41	1
29	29	29	1
3	3	3	1
17	17	17	1
65	65	65	1
59	58	59	1
29	29	29	1
92	92	92	1
93	93	92	1
41	41	41	1
35	35	35	1
57	57	58	1
29	29	29	1
31	31	31	1
9	9	9	1
96	96	96	1
79	79	79	1
23	23	23	1
89	89	89	1
16	16	16	1
63	63	63	1
97	97	96	1
34	34	34	1
95	95	95	1
84	84	84	1
24	24	24	1
66	66	66	1
42	42	42	1
32	32	32	1
76	76	77	1
83	83	83	1
41	41	41	1
1	1	1	1
57	57	57	1
79	79	79	1
75	75	75	1
68	68	69	1
32	32	32	1
62	62	62	1
60	60	60	1
2	2	2	1
77	77	78	1
60	61	60	1
21	21	21	1
23	23	23	1
6	6	6	1
82	82	82	1
31	31	31	1
87	86	87	1
40	40	40	1
40	40	40	1
58	58	58	1
93	93	93	1
6	6	6	1
26	26	26	1
50	50	50	1
32	32	32	1
64	64	64	1
42	42	42	1
57	57	57	1
10	10	10	1
26	26	25	1
42	42	42	1
50	50	50	1
17	17	17	1
3	3	3	1
33	33	33	1
13	13	13	1
80	81	80	1
60	60	60	1
93	92	94	1
37	37	37	1
79	79	79	1
2	2	2	1
35	35	35	1
71	71	70	1
63	63	63	1
98	97	98	1
39	39	39	1
60	60	60	1
41	41	41	1
69	69	69	1
70	70	70	1
29	29	29	1
3	3	3	1
12	12	12	1
51	51	51	1
58	58	59	1
48	48	48	1
26	26	26	1
63	63	63	1
71	71	71	1
10	10	10	1
81	81	81	1
98	97	98	1
64	64	64	1
22	22	22	1
40	40	40	1
25	25	25	1
25	25	25	1
9	9	9	1
38	38	38	1
5	5	5	1
99	99	99	1
32	32	32	1
97	97	97	1
71	70	71	1
26	26	26	1
82	82	82	1
80	80	80	1
14	14	14	1
33	33	33	1
63	63	63	1
7	7	7	1
24	24	24	1
64	64	64	1
51	51	51	1
77	77	77	1
83	83	83	1
51	51	51	1
67	68	67	1
17	17	18	1
66	66	66	1
35	35	35	1
84	84	84	1
5	5	5	1
49	49	49	1
16	16	16	1
21	21	21	1
36	36	36	1
87	88	87	1
51	51	51	1
1	1	1	1
87	87	86	1
67	67	67	1
95	95	95	1
71	71	71	1
85	85	86	1
24	24	24	1
9	9	9	1
5	5	5	1
34	34	34	1
86	86	86	1
38	38	38	1
75	75	75	1
72	72	72	1
76	76	76	1
9	9	9	1
47	47	47	1
36	36	36	1
46	46	46	1
65	65	66	1
73	73	73	1
60	60	60	1
73	70	73	1
44	44	43	1
90	90	89	1
40	40	40	1
81	81	81	1
13	13	13	1
52	52	52	1
42	42	42	1
43	43	43	1
52	52	53	1
79	79	79	1
75	75	75	1
77	77	76	1
59	59	59	1
86	86	87	1
72	72	72	1
27	27	27	1
15	15	15	1
24	24	24	1
88	88	88	1
24	24	24	1
50	50	50	1
74	74	74	1
98	98	98	1
87	87	87	1
44	44	44	1
67	67	67	1
76	75	76	1
57	57	57	1
14	14	14	1
49	49	49	1
54	54	54	1
88	88	88	1
30	30	30	1
94	94	94	1
20	20	20	1
52	52	52	1
11	11	11	1
80	80	80	1
81	81	80	1
54	54	54	1
80	79	79	1
51	51	50	1
80	81	80	1
85	85	84	1
0	0	0	1
51	51	51	1
96	96	96	1
58	58	58	1
31	31	30	1
53	53	53	1
41	41	41	1
60	60	60	1
48	48	48	1
51	51	51	1
56	56	56	1
3	3	3	1
33	33	33	1
79	79	79	1
58	57	58	1
11	11	11	1
58	57	58	1
83	83	83	1
93	92	92	1
76	76	76	1
66	65	66	1
75	75	75	1
40	39	40	1
38	38	38	1
65	65	65	1
63	63	63	1
43	43	43	1
12	12	12	1
71	71	71	1
